id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
78,59,"quiero abrir cdt","Para abrir un CDT en Davivienda, puedes hacerlo en efectivo, con cheque o una combinación de ambos. Ten en cuenta que si abres el CDT con cheque, el título valor se entregará dos días después de que se libere el canje, es decir, cuatro días después de consignar el cheque. Además, el valor para constituir el CDT no puede incluir centavos.

Algunos puntos importantes:

1. Si abres el CDT con cheque, recibirás una tirilla como soporte.
2. El CDT se activa una vez que el cheque aparece activo en el sistema.
3. Si algún cheque es devuelto, el CDT se anula automáticamente y se debe contactar al cliente para gestionar la devolución.
4. Puedes abrir el CDT en cualquier oficina con cheque de gerencia a nombre del titular, hasta un máximo de 5 cheques.
5. No es posible abrir un CDT con cheque de otra plaza.

Si quieres conocer el proceso completo de apertura, puedes revisar el siguiente enlace:

📄 **Información adicional disponible:**

• Proceso de apertura de CDT: [https://comunidadesdesoporte.davivienda.com/respuestas/6291](https://comunidadesdesoporte.davivienda.com/respuestas/6291) 👏

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
79,60,"que es un cdt movil","Un CDT Móvil en Davivienda es una opción de inversión 100% virtual que puedes abrir desde la APP Davivienda Móvil o desde www.davivienda.com. Tú eliges el monto, el plazo y la periodicidad de pago de intereses que más te convenga. Al finalizar el plazo, recibirás el dinero inicial más los intereses acordados al momento de abrir el CDT.

Algunas cosas importantes que debes saber:

1. Puedes abrir un CDT Móvil con recursos de otros bancos.
2. Si no se recibe el abono de los recursos de otro banco por PSE antes de las 11:59 pm del día de creación, el CDT se anula automáticamente y te informan por mensaje y correo.
3. No se puede hacer doble débito de la cuenta del otro banco durante la apertura o reinversión por PSE.
4. Hay una oferta de CDT Móvil a corto plazo (30-60 días) con opción de capitalización de intereses y tasas competitivas.
5. Si no reinviertes o cancelas el CDT después de su vencimiento y dos días hábiles, se renovará automáticamente.

Si quieres consultar tu certificado, lo recibirás por correo electrónico y también puedes verlo en la APP o en Davivienda.com cuando quieras. 👏📱

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
80,60,"cdt movil app","¿Quieres saber cómo abrir un CDT Móvil desde la app Davivienda Móvil, cómo consultar tu CDT Móvil en la app, o necesitas ayuda con alguna otra función relacionada con el CDT Móvil en la aplicación?",Mal,NULL
81,61,"Registro dispositivo ","¿Quieres saber cómo registrar un dispositivo en Daviplata o en la App Davivienda? ¿O necesitas ayuda con algún problema específico relacionado con el registro de dispositivos?",NULL,NULL
82,61,"Problema con registro ","¿Podrías contarme un poco más sobre el problema que tienes con el registro del dispositivo? ¿Es un error que aparece, no puedes completar el proceso, o algo diferente?",NULL,NULL
83,61,"Apareció un error ","¿Podrías indicarme qué mensaje de error apareció o en qué momento del registro del dispositivo se presentó el problema? Así podré ayudarte mejor.",NULL,NULL
84,61,"Salió "por el momento no podemos procesar la información"","Lo siento, no encontré información relacionada a este tema. ¿Podrías reformular la pregunta?",NULL,NULL
85,62,"Derecho de petición ","¿Quieres saber qué es un derecho de petición, cómo radicarlo, o necesitas información sobre algún caso específico relacionado con seguros, licitaciones u otro tema? ¿Podrías contarme un poco más para ayudarte mejor?",NULL,NULL
86,63,"¿Qué es FIC ?","El término FIC se refiere a un Fondo de Inversión Colectiva, que es un vehículo de inversión que agrupa recursos de varios inversionistas para invertir en diferentes activos financieros. Por ejemplo, en Davivienda existen varios tipos de FIC, como:

1. FIC Diversificado Internacional: Un fondo que invierte en activos en el exterior, tanto en renta fija como variable, con un enfoque en crecimiento de capital a largo plazo y un nivel de riesgo arriesgado.

2. FIC Superior: Un fondo abierto que permite redención de participaciones en cualquier momento, perteneciente a la familia Daviplus.

3. FIC Rentalíquida: Un fondo de corto plazo ideal para manejo de excedentes de liquidez, con perfil de riesgo conservador y alta disponibilidad de recursos.

Cada uno de estos fondos tiene características específicas en cuanto a liquidez, riesgo, y tipo de inversión, y son gestionados por profesionales expertos para optimizar los resultados.

Si quieres conocer más detalles sobre alguno de estos fondos, puedo ayudarte con la información específica que necesites. 👏😊",NULL,NULL
87,62,"Derecho de petición de cuenta embargada","Cuando una cuenta está embargada y deseas presentar un derecho de petición para solicitar información o el levantamiento del embargo, es importante seguir algunos pasos clave para que tu solicitud sea atendida correctamente:

1. Consulta el estado del embargo en el Módulo de Embargos del banco, ingresando con usuario y contraseña de red. Allí podrás verificar detalles como la entidad que ordenó el embargo, fecha, número de oficio y estado actual.

2. Si la cuenta aparece congelada y el embargo está activo, puedes presentar un derecho de petición solicitando el levantamiento del embargo. Para esto, debes adjuntar los documentos que soporten tu solicitud, como el oficio de desembargo si ya fue emitido.

3. En caso de embargos antiguos que no aparecen en el módulo, la solicitud debe radicarse a través del formulario Conecta Novedades Express, seleccionando el motivo "Embargos" y submotivo "Bloqueo cuenta por embargo antiguo".

4. El banco tiene un procedimiento para revisar estas solicitudes, que incluye verificar si el embargo sigue activo y revisar los documentos adjuntos para proceder con el levantamiento si corresponde.

Recuerda que el proceso puede tardar hasta 15 días hábiles para una respuesta efectiva.

📄 **Información adicional disponible:**

• Consulta y detalles del embargo en el Módulo de Embargos: [https://embargos.davivienda.loc/EmbargosMG/home/embargos/consultaPorIdentificacion.xhtml](https://embargos.davivienda.loc/EmbargosMG/home/embargos/consultaPorIdentificacion.xhtml)

• Formulario para solicitudes de levantamiento de embargos antiguos: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
88,64,"cuadre de oficina","¿Podrías contarme un poco más sobre qué necesitas saber del cuadre de oficina? ¿Te interesa conocer el proceso, la contingencia operativa, o algún detalle específico relacionado con la estandarización o revisión?",NULL,NULL
89,65,"Derecho de petición cuenta embargada ","¿Quieres saber cómo presentar un derecho de petición relacionado con una cuenta embargada o necesitas información sobre el proceso y requisitos para hacerlo? ¿O prefieres que te explique qué implica una cuenta embargada y cómo afecta al cliente?",NULL,NULL
90,65,"Proceso y requisitos ","Para presentar un derecho de petición relacionado con una cuenta embargada en Davivienda, debes seguir un proceso específico y cumplir con ciertos requisitos para que tu solicitud sea atendida correctamente:

1. Primero, verifica en el Módulo de Embargos si la medida reclamada ya fue levantada. Puedes acceder a este módulo siguiendo esta ruta: Administración > Embargos > Consulta de Embargos > Por Identificación, ingresando tu número de identificación y seleccionando el estado y fechas correspondientes.

2. Revisa los soportes y documentos adjuntos que puedan sustentar el levantamiento del embargo.

3. Si el embargo es antiguo (por ejemplo, de Bancafé antes de 2014) y no aparece en el módulo, debes radicar la solicitud mediante el formulario Conecta Novedades Express con el motivo "Embargos" y submotivo "Bloqueo cuenta por embargo antiguo".

4. Para solicitudes de levantamiento de embargo con derecho de petición, es importante usar las herramientas y materiales disponibles en Conecta para validar la información y evitar respuestas sin solución en el plazo de 15 días.

5. En caso de requerir certificaciones relacionadas con el embargo, como certificación de cuantía o de débitos, debes solicitarlo también a través de Conecta Novedades Express, diligenciando el formulario correspondiente con los motivos y sub-motivos adecuados.

Este proceso busca garantizar que tu derecho de petición sea atendido de manera eficiente y con la documentación necesaria para resolver la situación de la cuenta embargada. 🛡️📄

📄 **Información adicional disponible:**

• Consulta y gestión de embargos: [https://embargos.davivienda.loc/](https://embargos.davivienda.loc/)

• Formulario para solicitudes y certificaciones: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
91,66,"Reclamación por suplantación","¿Podrías contarme un poco más sobre tu consulta de reclamación por suplantación? ¿Quieres saber cómo hacer la reclamación, qué documentos necesitas, o cómo se procesa este tipo de casos?",NULL,NULL
92,67,"Que es AFC ?","Una cuenta AFC es una cuenta de ahorros individual diseñada para incentivar el ahorro a largo plazo con el objetivo de facilitar la adquisición de vivienda. Los recursos depositados en esta cuenta se destinan al pago de cuotas de créditos hipotecarios, leasing habitacional o para la cuota inicial de una vivienda. Además, ofrece beneficios tributarios, como exenciones en retención en la fuente e impuesto de renta.

Algunos beneficios de la cuenta AFC son:

1. No requiere un monto mínimo de apertura.
2. No genera tarjeta débito ni tiene cuota de manejo.
3. Permite programar débito automático para el pago de la obligación.
4. Los recursos depositados no forman parte de la base para retención en la fuente y son rentas exentas de impuestos.
5. Se puede cancelar en cualquier oficina.
6. Está exenta del cobro del 4x1000, aunque solo se puede tener una cuenta exenta en todo el sector financiero.

Es importante que los recursos se usen exclusivamente para la adquisición de vivienda, ya que si se destinan a otros fines se pierde el beneficio tributario. Los retiros deben hacerse en oficina para evitar reclamaciones, y los recursos no pueden usarse para gastos notariales u otros costos administrativos.

Si quieres más detalles, puedes consultar la información adicional disponible.

👋😊",NULL,NULL
93,66,"cómo hacer la reclamación","Para hacer una reclamación por suplantación en Davivienda, debes seguir estos pasos:

1. Radica tu reclamación a través del sistema Cliente 360, donde se aceptan reclamaciones por suplantación sin importar el producto o si es un derecho de petición.
2. Asegúrate de incluir en la descripción detalles como código de oficina, número de celular o contacto, y correo electrónico para que puedan responderte.
3. Durante la gestión del reclamo, podrían solicitarte documentos adicionales como autenticación biométrica, documentos personales o denuncia, para validar la reclamación.
4. Al radicar la reclamación, se marcará tu caso en las centrales de riesgo con la leyenda "víctima de falsedad personal", lo que suspende gestiones de cobranza y reportes negativos mientras se investiga.
5. Te informarán la fecha compromiso para la atención de tu reclamación.

Si detectas señales de alerta como actualizaciones frecuentes de datos, fallas en autenticación biométrica, ausencia de tarjetas o desconocimiento de claves, comunícate con la gerencia de seguridad o áreas de monitoreo para prevenir suplantación.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
94,68,"Registro de dispositivo cliente menor de edad ","¿Quieres saber cómo registrar un dispositivo para un cliente menor de edad en Daviplata o en otro servicio de Davivienda? ¿O necesitas información sobre los requisitos y el proceso para hacerlo?",NULL,NULL
95,66,"qué documentos necesitas","Para realizar una reclamación por suplantación en Davivienda, durante la gestión del reclamo podrían solicitarte algunos documentos adicionales para validar tu identidad y la reclamación. Estos documentos pueden incluir:

1. Autenticación biométrica, como la comparación de huellas dactilares.
2. Documentos personales que coincidan con la información registrada, como la cédula de ciudadanía.
3. Denuncia formal en caso de suplantación.

Además, en casos relacionados con pérdida de documentos para reposición de tarjeta débito, se puede requerir:

- Validación de la nueva contraseña digital.
- Consulta del estado del trámite del documento de identidad en la Registraduría.
- Solicitud de un documento adicional para capturar la imagen y habilitar la validación biométrica.

Recuerda que la necesidad específica de documentos será confirmada durante la gestión de tu reclamación. Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
96,68,"Cómo registrarlo ","Para registrar un dispositivo para un cliente menor de edad en Davivienda, debes seguir un proceso específico para vincular o actualizar los datos del menor. Aquí te explico los pasos principales:

1. Solicita el documento de identificación vigente del menor:
   - Menores de 7 años: Registro Civil de Nacimiento.
   - Mayores de 7 años: Tarjeta de Identidad (Versión Azul con Hologramas).
2. Solicita también el documento de identificación del padre, madre o tutor legal.
3. Consulta en Listas Restrictivas y realiza la vinculación o actualización de la persona natural del adulto responsable.
4. Repite el proceso para el menor de edad.
5. Realiza el formulario NIC en Cliente 360 con la actividad económica 09820.
6. Solicita y digitaliza las fotocopias de los documentos de identidad del menor y del adulto responsable.
7. Carga el paquete documental para revisión y espera la aprobación.
8. Verifica que las imágenes aprobadas estén cargadas en FILENET.
9. El proceso finaliza cuando el paquete documental y el NIC están visibles en FILENET.

Ten en cuenta que si el menor no está presente en la oficina, debes diligenciar un formulario físico de contingencia para menores de edad. Además, si en el Registro Civil la fecha de nacimiento y expedición son iguales, también se debe usar este formulario.

Este proceso asegura que el dispositivo quede correctamente registrado y vinculado al cliente menor de edad bajo la supervisión de su representante legal. 🛡️😊

📄 **Información adicional disponible:**

• Proceso detallado de vinculación y actualización para menores de edad: [https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/vinculaci%C3%B3n/vinculaci%C3%B3n-pn](https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/vinculaci%C3%B3n/vinculaci%C3%B3n-pn)

• Formulario y procedimiento en caso de contingencia para menores: [https://drive.google.com/file/d/1dWx3piHfJ5ZccSr439TdIp9R9Sg_IEi_/view](https://drive.google.com/file/d/1dWx3piHfJ5ZccSr439TdIp9R9Sg_IEi_/view)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
